PO Number,Requisition Number,Order Date,Status,Transmission Method
8000003855,7713,12/03/19,Issued,Sent via cxml
8000003854,8348,12/03/19,Issued,Sent via Email
8000003853,7187,12/03/19,Issued,Sent via Email
8000003852,7425,12/03/19,Issued,Sent via Email
8000003851,7038,12/03/19,Issued,Sent via Email
8000003850,7965,12/03/19,Issued,Sent via Email
8000003849,8333,12/03/19,Issued,Transmission Failure
8300003848,2531,12/03/19,Issued,Sent via Email
8200003847,5376,12/03/19,Issued,Sent via Email
8300003846,3064,12/03/19,Issued,Sent via Email
8300003845,2835,12/03/19,Issued,Sent via Email
8300003844,4911,12/03/19,Issued,Sent via Email
8200003843,6750,12/03/19,Issued,Sent via Email
8000003842,8365,12/02/19,Issued,Sent via Email
8000003841,6008,12/02/19,Issued,Sent via Email
8000003840,8137,12/02/19,Issued,Sent via Email
8000003839,6174,12/02/19,Issued,Sent via Email
8000003838,7684,12/02/19,Issued,Transmission Failure
8000003837,8209,12/02/19,Issued,Sent via cxml
8000003836,8248,12/02/19,Issued,Sent via Email
8000003835,7945,12/02/19,Issued,Sent via cxml
8000003834,7998,12/02/19,Issued,Sent via Email
8000003833,7538,12/02/19,Issued,Sent via cxml
8000003832,6866,12/02/19,Issued,Sent via Email
8000003831,8308,12/02/19,Issued,Sent via Email
8000003830,6100,12/02/19,Issued,Sent via Email
8000003829,6869,12/02/19,Issued,Sent via Email
8300003828,5133,12/02/19,Issued,Sent via Email
8300003827,2946,12/02/19,Issued,Sent via Email
8300003826,7779,12/02/19,Issued,Sent via Email
8000003825,8122,12/02/19,Issued,Sent via Email
8000003824,8121,12/02/19,Issued,Sent via Email
8000003823,6829,12/02/19,Issued,Sent via Email
8000003822,5319,12/02/19,Issued,Sent via Email
8000003821,4340,12/02/19,Issued,Sent via Email
8000003820,6338,12/02/19,Issued,Sent via cxml
8000003819,7677,12/02/19,Issued,Sent via cxml
8000003818,7711,12/02/19,Issued,Sent via Email
8000003817,7536,12/02/19,Issued,Transmission Failure
8000003816,8288,12/02/19,Issued,Sent via cxml
8000003815,8202,12/02/19,Issued,Sent via cxml
8300003814,4113,12/02/19,Issued,Sent via Email
8000003813,8096,12/02/19,Issued,Sent via Email
8000003812,7996,12/02/19,Issued,Sent via cxml
8000003811,6919,12/02/19,Issued,Sent via cxml
8000003810,7179,12/02/19,Issued,Sent via Email
8000003809,8082,12/02/19,Issued,Sent via Email
8000003808,6462,12/02/19,Issued,Sent via Email
8000003807,6728,12/02/19,Issued,Sent via Email
8000003806,7352,12/02/19,Issued,Sent via Email
8000003805,7345,12/02/19,Issued,Sent via Email
8000003804,8199,12/02/19,Issued,Transmission Failure
8000003803,6685,12/02/19,Issued,Sent via Email
8000003802,7467,12/02/19,Issued,Sent via Email
8000003801,5213,12/02/19,Issued,Sent via Email
8300003800,6241,12/02/19,Issued,Sent via Email
8000003799,3413,12/02/19,Issued,Sent via Email
8000003798,7295,12/02/19,Issued,Sent via Email
8000003797,8213,12/02/19,Issued,Sent via Email
8000003796,5449,12/02/19,Issued,Sent via Email
8000003795,6102,12/02/19,Issued,Sent via Email
8000003794,8319,12/02/19,Issued,Sent via cxml
8000003793,7949,12/02/19,Issued,Sent via Email
8000003792,7066,12/02/19,Issued,Sent via Email
8000003791,6701,12/02/19,Issued,Sent via cxml
8000003790,6643,12/02/19,Issued,Sent via Email
8000003789,6592,12/02/19,Issued,Sent via Email
8000003788,6207,12/02/19,Issued,Sent via Email
8000003787,6590,12/02/19,Issued,Sent via Email
8000003786,7394,12/02/19,Issued,Sent via Email
8000003785,7116,12/02/19,Issued,Sent via cxml
8000003784,5937,12/02/19,Issued,Sent via Email
8000003783,4465,12/02/19,Issued,Sent via Email
8000003782,7181,12/02/19,Issued,Sent via Email
8000003781,7608,12/02/19,Issued,Transmission Failure
8000003780,5587,12/02/19,Issued,Sent via Email
8000003779,5894,12/02/19,Issued,Sent via Email
8000003778,3549,12/02/19,Issued,Sent via Email
8000003777,5605,12/02/19,Issued,Sent via Email
8000003776,5159,12/02/19,Issued,Sent via Email
8000003775,7061,12/02/19,Issued,Sent via Email
8000003774,6996,12/02/19,Issued,Sent via Email
8000003773,7009,12/02/19,Issued,Sent via Email
8000003772,4966,12/02/19,Issued,Sent via Email
8000003771,7165,12/02/19,Issued,Sent via Email
8000003770,6795,12/02/19,Issued,Sent via Email
8000003769,7503,12/02/19,Issued,Sent via Email
8000003768,8124,12/02/19,Cancelled,Sent via cxml
8000003767,7442,12/02/19,Issued,Transmission Failure
8000003766,7845,12/02/19,Issued,Sent via Email
8000003765,7896,12/02/19,Issued,Sent via cxml
8000003764,7839,12/02/19,Issued,Sent via Email
8000003763,4975,12/02/19,Issued,Sent via cxml
8000003762,7810,12/02/19,Issued,Sent via Email
8000003761,4603,12/02/19,Issued,Sent via Email
8000003760,4619,12/02/19,Issued,Sent via Email
8000003759,8181,12/02/19,Issued,Sent via Email
8000003758,4720,12/02/19,Issued,Sent via Email
8000003757,4599,12/02/19,Issued,Sent via cxml
8000003756,7380,12/02/19,Issued,Sent via Email
8000003755,4426,12/02/19,Issued,Sent via Email
8000003754,7190,12/02/19,Issued,Sent via Email
8000003753,8099,12/02/19,Issued,Sent via Email
8000003752,7576,12/02/19,Issued,Sent via Email
8000003751,7985,12/02/19,Issued,Sent via Email
8000003750,6424,12/02/19,Issued,Sent via Email
8000003749,4325,12/02/19,Issued,Sent via cxml
8000003748,8198,12/02/19,Issued,Sent via cxml
8000003747,7970,12/02/19,Issued,Sent via Email
8000003746,7222,12/02/19,Issued,Sent via Email
8000003745,7036,12/02/19,Issued,Sent via Email
8000003744,7169,12/02/19,Issued,Sent via Email
8000003743,8172,12/02/19,Issued,Transmission Failure
8000003742,6914,12/02/19,Issued,Sent via Email
8000003741,5202,12/02/19,Issued,Sent via Email
8000003740,5483,12/02/19,Issued,Sent via Email
8000003739,7242,12/02/19,Issued,Sent via Email
8000003738,8147,12/02/19,Issued,Transmission Failure
8000003737,7894,12/02/19,Issued,Sent via cxml
8000003736,7882,12/02/19,Issued,Sent via cxml
8000003735,8071,12/02/19,Issued,Sent via cxml
8000003734,8192,12/02/19,Issued,Transmission Failure
8000003733,7262,12/02/19,Issued,Sent via Email
8000003732,7348,12/02/19,Issued,Sent via Email
8000003731,7395,12/02/19,Issued,Sent via Email
8000003730,7818,12/02/19,Issued,Sent via cxml
8000003729,8057,12/02/19,Issued,Sent via Email
8000003728,7572,12/02/19,Issued,Sent via Email
8000003727,6319,12/02/19,Issued,Sent via Email
8000003726,7924,12/02/19,Issued,Transmission Failure
8000003725,8148,12/02/19,Issued,Sent via cxml
8000003724,4763,12/02/19,Issued,Sent via Email
8000003723,5846,12/02/19,Issued,Sent via Email
8000003722,7055,12/02/19,Issued,Sent via Email
8000003721,7174,12/02/19,Issued,Sent via Email
8000003720,8157,12/02/19,Issued,Transmission Failure
8000003719,7853,12/02/19,Issued,Sent via Email
8300003718,7885,12/02/19,Issued,Sent via Email
8000003717,7841,12/02/19,Issued,Sent via Email
8000003716,7659,12/02/19,Issued,Sent via cxml
8000003715,5754,12/02/19,Issued,Sent via Email
8000003714,8035,12/02/19,Issued,Sent via Email
8000003713,8152,12/02/19,Issued,Sent via Email
8000003712,7987,12/02/19,Issued,Sent via cxml
8000003711,7243,12/02/19,Issued,Sent via Email
8000003710,6180,12/02/19,Issued,Sent via Email
8300003709,5722,12/02/19,Issued,Sent via Email
8000003708,7794,12/02/19,Issued,Sent via Email
8000003707,7010,12/02/19,Issued,Sent via Email
8300003706,7322,12/02/19,Issued,Sent via Email
8000003705,4928,12/02/19,Issued,Transmission Failure
8000003704,5072,12/02/19,Issued,Sent via Email
8000003703,7990,12/02/19,Issued,Sent via Email
8000003702,8038,12/02/19,Issued,Sent via Email
8000003701,8041,12/02/19,Issued,Sent via Email
8000003700,8045,12/02/19,Issued,Sent via Email
8000003699,8050,12/02/19,Issued,Sent via Email
8000003698,8066,12/02/19,Issued,Sent via Email
8000003697,8085,12/02/19,Issued,Sent via Email
8000003696,8087,12/02/19,Issued,Sent via Email
8000003695,8091,12/02/19,Issued,Sent via Email
8000003694,8093,12/02/19,Issued,Sent via Email
8000003693,7880,12/02/19,Issued,Sent via Email
8000003692,7703,12/02/19,Issued,Sent via Email
8000003691,7902,12/02/19,Issued,Sent via Email
8300003690,8135,12/02/19,Issued,Sent via Email
8000003689,6177,12/02/19,Issued,Transmission Failure
8000003688,5526,12/02/19,Issued,Sent via Email
8000003687,4717,12/02/19,Issued,Sent via Email
8000003686,6358,12/02/19,Issued,Sent via cxml
8200003685,7318,12/02/19,Cancelled,Sent via Email
8300003684,3245,12/02/19,Issued,Sent via Email
8000003683,6694,12/01/19,Issued,Sent via Email
8000003682,5350,12/01/19,Issued,Sent via Email
8000003681,7350,12/01/19,Issued,Sent via cxml
8000003680,7577,11/30/19,Issued,Sent via Email
8000003679,7984,11/29/19,Issued,Sent via cxml
8000003678,8001,11/29/19,Issued,Sent via cxml
8000003677,6920,11/29/19,Issued,Sent via Email
8300003676,7535,11/29/19,Issued,Sent via Email
8000003675,5806,11/29/19,Issued,Sent via cxml
8000003674,5745,11/29/19,Issued,Sent via Email
8000003673,8114,11/29/19,Issued,Sent via Email
8000003671,4747,11/29/19,Issued,Sent via Email
8000003670,7815,11/29/19,Issued,Sent via cxml
8000003669,8056,11/29/19,Issued,Sent via cxml
8000003668,6808,11/29/19,Issued,Sent via cxml
8000003667,7829,11/29/19,Issued,Sent via Email
8000003666,7939,11/29/19,Issued,Sent via Email
8000003665,6970,11/29/19,Issued,Sent via Email
8000003664,7954,11/29/19,Issued,Sent via XML
8000003663,7150,11/29/19,Issued,Sent via Email
8000003662,4602,11/29/19,Issued,Sent via Email
8000003661,4234,11/29/19,Issued,Sent via Email
8000003660,6921,11/29/19,Issued,Sent via cxml
8000003659,7712,11/29/19,Issued,Sent via cxml
8000003658,6836,11/29/19,Issued,Sent via Email
8000003657,8028,11/29/19,Issued,Sent via Email
8000003656,7804,11/29/19,Issued,Sent via Email
8000003655,7876,11/29/19,Issued,Sent via Email
8000003654,7252,11/29/19,Issued,Transmission Failure
8000003653,7907,11/29/19,Issued,Sent via Email
8000003652,5421,11/29/19,Issued,Sent via Email
8000003651,6903,11/29/19,Issued,Sent via cxml
8000003650,4739,11/29/19,Issued,Sent via Email
8000003649,7236,11/29/19,Issued,Sent via Email
8000003648,6442,11/29/19,Issued,Sent via Email
8000003647,5757,11/29/19,Issued,Sent via Email
8000003646,8005,11/29/19,Issued,Sent via Email
8000003645,6839,11/29/19,Issued,Sent via Email
8000003644,5682,11/29/19,Issued,Sent via Email
8000003643,7808,11/29/19,Issued,Sent via Email
8000003642,7694,11/29/19,Issued,Sent via Email
8000003641,7707,11/29/19,Issued,Transmission Failure
8000003640,5630,11/29/19,Issued,Sent via Email
8000003639,8006,11/29/19,Issued,Sent via cxml
8000003638,6176,11/29/19,Issued,Sent via Email
8000003637,7294,11/29/19,Issued,Sent via Email
8000003636,6756,11/29/19,Issued,Sent via Email
8000003635,6936,11/29/19,Issued,Sent via Email
8000003634,6930,11/29/19,Issued,Sent via Email
8000003633,6280,11/29/19,Issued,Sent via Email
8000003632,7681,11/29/19,Issued,Sent via Email
8000003631,7843,11/29/19,Issued,Sent via Email
8000003630,4548,11/29/19,Issued,Sent via Email
8000003629,5737,11/29/19,Issued,Sent via Email
8000003628,7960,11/29/19,Issued,Sent via Email
8000003627,6113,11/29/19,Issued,Transmission Failure
8300003626,2905,11/29/19,Issued,Sent via Email
8000003625,5951,11/29/19,Issued,Sent via Email
8000003624,6992,11/29/19,Issued,Sent via Email
8000003623,7042,11/29/19,Issued,Sent via Email
8000003622,7084,11/29/19,Issued,Sent via Email
8000003621,6197,11/29/19,Issued,Sent via Email
8000003620,4406,11/29/19,Issued,Sent via Email
8000003619,7800,11/29/19,Issued,Sent via Email
8000003618,7409,11/29/19,Issued,Sent via cxml
8000003617,5804,11/29/19,Cancelled,Sent Manually
8000003616,6325,11/29/19,Issued,Sent via Email
8000003615,7918,11/29/19,Issued,Sent via Email
8000003614,7723,11/29/19,Issued,Sent via Email
8000003613,5912,11/29/19,Issued,Sent via Email
8300003612,7680,11/29/19,Issued,Sent via Email
8000003611,5487,11/29/19,Issued,Sent via Email
8000003610,7757,11/29/19,Issued,Sent via Email
8000003609,6690,11/29/19,Issued,Sent via Email
8000003608,5764,11/29/19,Issued,Sent via Email
8000003607,5939,11/29/19,Issued,Sent via cxml
8000003606,7071,11/29/19,Issued,Sent via Email
8000003605,7451,11/29/19,Issued,Sent via Email
8000003604,6842,11/29/19,Issued,Sent via Email
8000003603,6236,11/29/19,Issued,Sent via Email
8000003602,6955,11/29/19,Issued,Sent via Email
8300003601,7869,11/29/19,Issued,Sent via Email
8000003600,7926,11/29/19,Issued,Sent via cxml
8300003599,7871,11/29/19,Issued,Sent via Email
8300003598,7872,11/29/19,Issued,Sent via Email
8000003597,7045,11/29/19,Issued,Sent via Email
8300003596,7874,11/29/19,Issued,Sent via Email
8000003595,7724,11/29/19,Issued,Sent via Email
8000003594,7746,11/29/19,Issued,Sent via Email
8000003593,7890,11/29/19,Issued,Sent via cxml
8000003592,4944,11/29/19,Issued,Sent via Email
8000003591,7620,11/29/19,Issued,Sent via cxml
8300003590,7877,11/29/19,Issued,Sent via Email
8300003589,7878,11/29/19,Issued,Sent via Email
8000003588,7751,11/29/19,Issued,Sent via Email
8000003587,5102,11/29/19,Issued,Sent via Email
8000003586,6638,11/29/19,Issued,Sent via Email
8000003585,6865,11/29/19,Issued,Sent via cxml
8000003584,7148,11/29/19,Issued,Sent via cxml
8000003583,6307,11/29/19,Issued,Sent via Email
8000003582,4939,11/29/19,Issued,Sent via cxml
8000003581,7402,11/29/19,Issued,Sent via cxml
8000003580,5471,11/29/19,Issued,Sent via Email
8000003579,6949,11/29/19,Issued,Sent via Email
8300003578,7531,11/29/19,Issued,Sent via Email
8000003577,7629,11/29/19,Issued,Sent via Email
8000003576,7161,11/29/19,Issued,Sent via Email
8300003575,6943,11/29/19,Issued,Sent via Email
8300003574,7753,11/29/19,Issued,Sent via Email
8000003573,7628,11/28/19,Issued,Sent via cxml
8000003572,6632,11/28/19,Issued,Sent via Email
8000003571,5282,11/28/19,Issued,Sent via Email
8000003570,7790,11/28/19,Issued,Sent via Email
8000003569,6910,11/28/19,Issued,Sent via Email
8300003568,3630,11/28/19,Issued,Sent via Email
8000003567,7814,11/28/19,Issued,Sent via Email
8000003566,7803,11/28/19,Issued,Transmission Failure
8000003565,6161,11/28/19,Issued,Sent via Email
8000003564,7731,11/28/19,Issued,Sent via cxml
8000003563,4916,11/28/19,Issued,Sent via Email
8000003562,5790,11/28/19,Issued,Sent via Email
8000003561,7321,11/28/19,Issued,Sent via cxml
8000003560,7033,11/28/19,Issued,Sent via Email
8000003559,6407,11/28/19,Issued,Sent via Email
8000003558,7080,11/28/19,Issued,Sent via Email
8000003557,7126,11/28/19,Issued,Sent via Email
8000003556,7039,11/28/19,Issued,Sent via Email
8000003555,7074,11/28/19,Issued,Sent via Email
8000003554,7079,11/28/19,Issued,Sent via Email
8000003553,7559,11/28/19,Issued,Sent via Email
8000003552,7138,11/28/19,Issued,Sent via Email
8000003551,7769,11/28/19,Issued,Sent via Email
8000003550,5673,11/28/19,Issued,Sent via Email
8000003549,6368,11/28/19,Issued,Sent via cxml
8000003548,6185,11/28/19,Issued,Sent via cxml
8000003547,6167,11/28/19,Issued,Transmission Failure
8000003546,6600,11/28/19,Issued,Sent via cxml
8000003545,6383,11/28/19,Issued,Sent via Email
8000003544,7798,11/28/19,Issued,Sent via Email
8000003543,7632,11/28/19,Issued,Sent via Email
8000003542,7789,11/28/19,Issued,Sent via cxml
8000003541,5114,11/28/19,Issued,Sent via Email
8300003540,7548,11/28/19,Issued,Sent via Email
8000003539,6078,11/28/19,Issued,Sent via Email
8000003538,6738,11/28/19,Issued,Sent via Email
8000003537,7550,11/28/19,Issued,Sent via cxml
8000003536,5827,11/28/19,Issued,Sent via Email
8000003535,6791,11/28/19,Issued,Sent via Email
8000003534,7686,11/28/19,Issued,Sent via Email
8000003533,5067,11/28/19,Issued,Sent via Email
8000003532,5189,11/28/19,Issued,Sent via Email
8000003531,5864,11/28/19,Issued,Sent via Email
8000003530,6922,11/28/19,Issued,Sent via Email
8000003529,5530,11/28/19,Issued,Sent via cxml
8000003528,6075,11/28/19,Issued,Sent via Email
8000003527,5422,11/28/19,Issued,Sent via Email
8000003526,5746,11/28/19,Issued,Sent via cxml
8300003525,7675,11/28/19,Issued,Sent via Email
8000003524,7692,11/28/19,Issued,Sent via cxml
8000003523,7583,11/28/19,Issued,Sent via Email
8000003522,6117,11/28/19,Issued,Sent via Email
8000003521,7470,11/28/19,Issued,Sent via cxml
8300003520,7737,11/28/19,Issued,Sent via Email
8000003519,7696,11/28/19,Issued,Sent via Email
8000003518,6300,11/28/19,Issued,Sent via Email
8000003517,7730,11/28/19,Issued,Sent via Email
8000003516,6032,11/28/19,Issued,Sent via Email
8300003515,7668,11/28/19,Issued,Sent via Email
8000003514,6308,11/28/19,Issued,Sent via Email
8000003513,6610,11/28/19,Issued,Sent via Email
8000003512,6318,11/28/19,Issued,Sent via Email
8300003511,7715,11/28/19,Issued,Sent via Email
8300003510,7717,11/28/19,Issued,Sent via Email
8300003509,7720,11/28/19,Issued,Sent via Email
8000003508,6619,11/28/19,Issued,Sent via Email
8300003507,7722,11/28/19,Issued,Sent via Email
8300003506,7727,11/28/19,Issued,Sent via Email
8000003505,7440,11/28/19,Issued,Sent via Email
8000003504,6224,11/28/19,Issued,Sent via Email
8000003503,7096,11/28/19,Issued,Sent via Email
8000003502,6743,11/28/19,Issued,Sent via cxml
8000003501,7636,11/28/19,Issued,Sent via cxml
8000003500,5781,11/28/19,Issued,Sent via Email
8000003499,5481,11/28/19,Issued,Sent via Email
8300003498,2675,11/28/19,Issued,Sent via Email
8000003497,5761,11/28/19,Issued,Sent via cxml
8000003496,6536,11/28/19,Issued,Sent via Email
8300003495,7574,11/28/19,Issued,Sent via Email
8000003494,5664,11/28/19,Issued,Sent via cxml
8300003493,2856,11/28/19,Issued,Sent via Email
8000003492,7496,11/28/19,Issued,Sent via cxml
8000003491,7474,11/28/19,Issued,Sent via cxml
8300003490,7606,11/28/19,Issued,Sent via Email
8000003489,7601,11/28/19,Issued,Sent via cxml
8300003488,5515,11/28/19,Issued,Transmission Failure
8000003487,4844,11/28/19,Issued,Sent via Email
8000003486,6826,11/28/19,Issued,Sent via Email
8000003485,6014,11/28/19,Issued,Sent via cxml
8000003484,7599,11/28/19,Issued,Sent via Email
8000003483,7581,11/28/19,Issued,Sent via Email
8000003482,7580,11/28/19,Issued,Sent via Email
8000003481,7575,11/28/19,Issued,Sent via Email
8000003480,7570,11/28/19,Issued,Sent via Email
8000003479,7569,11/28/19,Issued,Sent via Email
8000003478,7566,11/28/19,Issued,Sent via Email
8000003477,7562,11/28/19,Issued,Sent via Email
8000003476,7424,11/28/19,Issued,Sent via Email
8000003475,7582,11/28/19,Issued,Sent via Email
8000003474,7669,11/28/19,Issued,Sent via Email
8000003473,7588,11/28/19,Issued,Sent via cxml
8000003472,6577,11/28/19,Issued,Sent via Email
8000003471,7647,11/28/19,Issued,Sent via cxml
8000003470,6630,11/28/19,Issued,Sent via Email
8000003469,5971,11/28/19,Issued,Sent via Email
8000003468,7234,11/28/19,Issued,Sent via Email
8000003467,7072,11/28/19,Issued,Sent via Email
8000003466,7403,11/28/19,Issued,Sent via cxml
8000003465,6261,11/28/19,Issued,Sent via Email
8000003464,6548,11/28/19,Issued,Sent via Email
8000003463,7539,11/28/19,Issued,Sent via cxml
8000003462,5022,11/28/19,Issued,Sent via cxml
8000003461,5479,11/28/19,Issued,Sent via Email
8000003460,7630,11/28/19,Issued,Sent via Email
8000003459,6066,11/28/19,Issued,Sent via Email
8000003458,7430,11/28/19,Issued,Sent via cxml
8000003457,7139,11/28/19,Issued,Sent via cxml
8000003456,7121,11/28/19,Issued,Sent via cxml
8000003455,4845,11/28/19,Issued,Sent via Email
8000003454,6086,11/28/19,Issued,Sent via cxml
8000003453,6515,11/28/19,Issued,Sent via Email
